Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store.2,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week of Year,PromotionActive,RandSample
1082,4,2014-07-10,6627,973,1,0,0,0,1082,c,a,440,4,2002,0,,,,2014,7,28,"""No""",0.260868648
312,4,2014-01-02,4747,531,1,0,0,1,312,d,a,11300,3,2012,0,,,,2014,1,1,"""No""",0.646427461
1039,1,2014-06-16,11101,1156,1,1,0,0,1039,a,c,70,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",2014,6,25,"""Yes""",0.578766769
651,1,2014-01-20,10875,1219,1,1,0,0,651,a,a,200,,,0,,,,2014,1,4,"""Yes""",0.40684835
852,4,2014-09-11,3648,561,1,0,0,0,852,c,a,940,4,2004,1,14,2011,"Jan,Apr,Jul,Oct",2014,9,37,"""Yes""",0.461065001
397,5,2014-05-02,8393,1041,1,1,0,0,397,a,c,130,,,1,27,2013,"Feb,May,Aug,Nov",2014,5,18,"""Yes""",0.811844423
888,2,2014-06-24,6087,614,1,0,0,0,888,d,a,4450,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",2014,6,26,"""Yes""",0.49186309
998,6,2014-04-26,3427,471,1,0,0,0,998,a,a,780,9,2005,1,5,2013,"Feb,May,Aug,Nov",2014,4,17,"""Yes""",0.346746329
508,4,2014-10-30,6700,678,1,0,0,0,508,a,c,1280,,,1,40,2011,"Jan,Apr,Jul,Oct",2014,10,44,"""Yes""",0.517550615
659,4,2014-08-28,4100,567,1,0,0,1,659,d,a,1590,3,2012,0,,,,2014,8,35,"""No""",0.93538459
275,1,2014-04-07,7005,788,1,0,0,0,275,d,a,300,5,2014,1,40,2014,"Jan,Apr,Jul,Oct",2014,4,15,"""Yes""",0.818032265
1103,2,2014-10-28,4874,348,1,0,0,1,1103,d,c,1340,10,2006,1,5,2013,"Feb,May,Aug,Nov",2014,10,44,"""Yes""",0.687437331
990,2,2014-10-28,4519,442,1,0,0,1,990,d,a,20930,,,0,,,,2014,10,44,"""No""",0.585832835
1049,6,2014-02-01,3532,566,1,0,0,0,1049,a,a,370,7,2012,1,14,2011,"Jan,Apr,Jul,Oct",2014,2,5,"""Yes""",0.415413126
1114,2,2014-10-21,18694,2817,1,1,0,1,1114,a,c,870,,,0,,,,2014,10,43,"""Yes""",0.40971904
425,5,2014-07-18,3175,400,1,1,0,1,425,d,c,1460,,,0,,,,2014,7,29,"""Yes""",0.318452469
507,4,2014-06-12,6842,620,1,0,0,0,507,a,c,9070,4,2011,1,37,2009,"Jan,Apr,Jul,Oct",2014,6,24,"""Yes""",0.991856525
273,6,2014-07-12,5888,592,1,0,0,0,273,a,c,8480,,,0,,,,2014,7,28,"""No""",0.810399145
897,2,2014-03-11,1859,247,1,0,0,0,897,c,c,3290,1,2007,1,5,2013,"Feb,May,Aug,Nov",2014,3,11,"""Yes""",0.853132616
536,4,2014-07-10,7607,837,1,0,0,1,536,a,c,4700,9,2002,1,31,2013,"Feb,May,Aug,Nov",2014,7,28,"""Yes""",0.855902629
205,3,2014-11-26,6859,875,1,1,0,0,205,a,a,110,12,2007,0,,,,2014,11,48,"""Yes""",0.097183049
609,3,2014-07-23,4023,490,1,0,0,1,609,a,a,2070,9,2007,0,,,,2014,7,30,"""No""",0.786739772
545,2,2014-04-15,14272,1263,1,1,0,1,545,a,c,5020,5,2006,1,18,2014,"Feb,May,Aug,Nov",2014,4,16,"""Yes""",0.461369683
777,5,2014-02-21,4391,369,1,1,0,0,777,d,c,8250,10,2004,1,10,2013,"Mar,Jun,Sept,Dec",2014,2,8,"""Yes""",0.685470428
904,2,2014-03-18,6218,493,1,1,0,0,904,d,c,570,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",2014,3,12,"""Yes""",0.661544826
770,3,2014-07-16,7267,788,1,1,0,1,770,a,c,100,4,2015,0,,,,2014,7,29,"""Yes""",0.873361997
494,1,2014-01-13,6469,994,1,0,0,0,494,b,a,1260,6,2011,0,,,,2014,1,3,"""No""",0.152270351
56,4,2014-02-06,6399,453,1,1,0,0,56,d,c,6620,3,2012,1,10,2014,"Mar,Jun,Sept,Dec",2014,2,6,"""Yes""",0.640307719
393,5,2014-05-16,4367,527,1,0,0,0,393,d,c,4820,3,2008,0,,,,2014,5,20,"""No""",0.977944021
1110,6,2014-12-13,3810,447,1,0,0,0,1110,c,c,900,9,2010,0,,,,2014,12,50,"""No""",0.318445341
583,1,2014-10-20,5679,574,1,1,0,0,583,a,a,2640,11,2002,0,,,,2014,10,43,"""Yes""",0.756786774
167,3,2014-01-29,7395,895,1,0,0,0,167,a,a,140,4,2008,0,,,,2014,1,5,"""No""",0.499409808
594,3,2014-07-02,4943,547,1,1,0,0,594,a,a,1790,10,2011,0,,,,2014,7,27,"""Yes""",0.860271421
240,3,2014-07-02,6172,561,1,1,0,0,240,a,a,1110,5,2009,0,,,,2014,7,27,"""Yes""",0.806420584
537,4,2014-08-14,4020,455,1,0,0,1,537,a,a,600,5,2002,1,1,2012,"Jan,Apr,Jul,Oct",2014,8,33,"""Yes""",0.139381398
394,6,2014-10-04,10611,824,1,0,0,0,394,d,a,10850,,,0,,,,2014,10,40,"""No""",0.077885779
1044,2,2014-05-27,5084,739,1,0,0,0,1044,c,a,240,4,2015,1,13,2010,"Jan,Apr,Jul,Oct",2014,5,22,"""Yes""",0.299210905
192,1,2014-03-03,9725,690,1,1,0,1,192,d,c,2770,3,2008,1,40,2014,"Jan,Apr,Jul,Oct",2014,3,10,"""Yes""",0.301193731
940,4,2014-09-25,5627,616,1,0,0,0,940,d,c,6470,9,2012,0,,,,2014,9,39,"""No""",0.631170518
61,6,2014-05-24,4661,576,1,0,0,0,61,a,c,350,12,2007,1,1,2012,"Jan,Apr,Jul,Oct",2014,5,21,"""Yes""",0.629352482
110,2,2014-11-18,3878,545,1,0,0,0,110,a,c,46590,4,2013,0,,,,2014,11,47,"""No""",0.922020028
945,2,2014-12-23,8740,938,1,0,0,1,945,a,c,12480,3,2011,0,,,,2014,12,52,"""No""",0.547950628
649,5,2014-06-06,4108,458,1,1,0,1,649,a,a,14570,11,2002,0,,,,2014,6,23,"""Yes""",0.254773211
643,5,2014-07-18,7799,988,1,1,0,1,643,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",2014,7,29,"""Yes""",0.75629236
122,3,2014-10-29,6116,733,1,0,0,0,122,a,c,58260,4,2013,0,,,,2014,10,44,"""No""",0.742404308
494,4,2014-08-14,6259,990,1,0,0,1,494,b,a,1260,6,2011,0,,,,2014,8,33,"""No""",0.999247291
1086,2,2014-11-04,8780,853,1,1,0,0,1086,a,a,180,11,2013,1,18,2011,"Feb,May,Aug,Nov",2014,11,45,"""Yes""",0.223566624
606,3,2014-05-28,4717,523,1,0,0,0,606,a,a,2260,11,2007,0,,,,2014,5,22,"""No""",0.156322094
1076,6,2014-04-19,3155,501,1,0,0,0,1076,a,c,90,,,1,1,2013,"Jan,Apr,Jul,Oct",2014,4,16,"""Yes""",0.029356434
195,6,2014-11-08,11769,1327,1,0,0,0,195,a,c,220,,,0,,,,2014,11,45,"""No""",0.867672093
456,4,2014-03-20,5835,864,1,1,0,0,456,a,c,140,,,0,,,,2014,3,12,"""Yes""",0.751128906
197,2,2014-10-28,4968,684,1,0,0,0,197,c,a,4210,3,2015,0,,,,2014,10,44,"""No""",0.885033013
229,3,2014-01-08,8683,725,1,1,0,0,229,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct",2014,1,2,"""Yes""",0.33829925
353,1,2014-04-14,6177,1546,1,1,0,1,353,b,b,900,,,1,14,2013,"Feb,May,Aug,Nov",2014,4,16,"""Yes""",0.092416315
1039,4,2014-09-18,7142,919,1,1,0,0,1039,a,c,70,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",2014,9,38,"""Yes""",0.959695462
565,4,2014-12-11,5786,670,1,0,0,0,565,a,c,160,7,2007,0,,,,2014,12,50,"""No""",0.099195342
618,6,2014-02-08,7970,598,1,0,0,0,618,d,c,9910,,,0,,,,2014,2,6,"""No""",0.173810259
659,2,2014-10-21,6455,759,1,1,0,1,659,d,a,1590,3,2012,0,,,,2014,10,43,"""Yes""",0.473083769
53,5,2014-08-22,6070,592,1,1,0,1,53,a,c,30360,9,2013,0,,,,2014,8,34,"""Yes""",0.485103258
729,4,2014-07-03,11281,1144,1,1,0,0,729,c,c,8980,6,2011,0,,,,2014,7,27,"""Yes""",0.887976254
566,5,2014-07-25,4143,505,1,0,0,1,566,a,a,3620,,,1,40,2013,"Jan,Apr,Jul,Oct",2014,7,30,"""Yes""",0.624026736
286,2,2014-07-22,3813,375,1,0,0,1,286,a,a,1460,4,2015,0,,,,2014,7,30,"""No""",0.634541937
279,5,2014-05-30,10542,835,1,0,0,0,279,d,c,2320,,,1,40,2012,"Jan,Apr,Jul,Oct",2014,5,22,"""Yes""",0.367925411
97,6,2014-10-25,4149,426,1,0,0,0,97,d,c,8980,,,0,,,,2014,10,43,"""No""",0.907177332
169,4,2014-04-24,6009,667,1,0,0,1,169,d,a,980,7,2014,1,18,2014,"Feb,May,Aug,Nov",2014,4,17,"""Yes""",0.625411745
479,4,2014-03-06,11340,1290,1,1,0,0,479,a,a,320,12,2005,1,9,2011,"Feb,May,Aug,Nov",2014,3,10,"""Yes""",0.044317273
12,5,2014-08-01,7786,936,1,1,0,1,12,a,c,1070,,,1,13,2010,"Jan,Apr,Jul,Oct",2014,8,31,"""Yes""",0.435264478
362,2,2014-04-22,9450,1218,1,0,0,1,362,c,c,340,,,0,,,,2014,4,17,"""No""",0.028644633
1005,3,2014-11-05,6445,946,1,1,0,0,1005,a,a,6480,,,0,,,,2014,11,45,"""Yes""",0.901765408
89,1,2014-06-16,6656,693,1,1,0,1,89,a,a,2380,7,2004,1,40,2014,"Jan,Apr,Jul,Oct",2014,6,25,"""Yes""",0.854879332
922,4,2014-04-17,10147,979,1,1,0,1,922,d,a,2110,3,2006,0,,,,2014,4,16,"""Yes""",0.083025595
455,5,2014-08-08,8935,500,1,1,0,1,455,d,c,7660,9,2010,0,,,,2014,8,32,"""Yes""",0.649089462
79,6,2014-04-12,3499,420,1,0,0,0,79,a,a,3320,,,0,,,,2014,4,15,"""No""",0.068646815
500,5,2014-04-04,5987,431,1,1,0,0,500,d,c,10690,9,2007,1,5,2013,"Jan,Apr,Jul,Oct",2014,4,14,"""Yes""",0.208450274
380,3,2014-12-03,17301,1464,1,1,0,0,380,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec",2014,12,49,"""Yes""",0.283026084
1099,7,2014-03-02,3617,548,1,0,0,0,1099,a,c,200,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",2014,3,10,"""Yes""",0.162728876
361,5,2014-10-24,7025,748,1,1,0,0,361,c,c,4490,5,2014,1,5,2013,"Feb,May,Aug,Nov",2014,10,43,"""Yes""",0.436263615
70,4,2014-09-11,5481,650,1,0,0,0,70,c,c,4840,,,0,,,,2014,9,37,"""No""",0.26949615
229,6,2014-12-27,6764,578,1,0,0,0,229,d,c,17410,4,2007,1,14,2011,"Jan,Apr,Jul,Oct",2014,12,52,"""Yes""",0.241865415
15,4,2014-01-09,7628,675,1,1,0,0,15,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",2014,1,2,"""Yes""",0.170418088
644,6,2014-05-31,10522,1141,1,0,0,0,644,c,a,4030,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",2014,5,22,"""Yes""",0.46969565
413,3,2014-05-07,8143,916,1,1,0,0,413,a,c,760,9,2014,0,,,,2014,5,19,"""Yes""",0.645878051
53,5,2014-11-21,4876,559,1,0,0,0,53,a,c,30360,9,2013,0,,,,2014,11,47,"""No""",0.09283363
880,5,2014-01-10,8412,930,1,1,0,0,880,a,c,4570,,,0,,,,2014,1,2,"""Yes""",0.626176451
1079,2,2014-05-06,11325,832,1,1,0,0,1079,a,a,16680,,,1,37,2009,"Jan,Apr,Jul,Oct",2014,5,19,"""Yes""",0.182393788
101,3,2014-04-30,10737,1012,1,1,0,1,101,d,c,2440,,,1,22,2012,"Mar,Jun,Sept,Dec",2014,4,18,"""Yes""",0.10048842
669,5,2014-04-25,3720,362,1,0,0,1,669,d,a,17080,7,2012,1,31,2013,"Jan,Apr,Jul,Oct",2014,4,17,"""Yes""",0.389736659
677,3,2014-01-15,6082,517,1,0,0,0,677,d,a,1740,6,2014,1,45,2009,"Feb,May,Aug,Nov",2014,1,3,"""Yes""",0.982700942
643,1,2014-06-16,9894,1117,1,1,0,0,643,a,a,230,6,2010,1,18,2010,"Feb,May,Aug,Nov",2014,6,25,"""Yes""",0.055033076
342,1,2014-02-03,13440,949,1,1,0,0,342,d,c,15770,,,1,40,2014,"Jan,Apr,Jul,Oct",2014,2,6,"""Yes""",0.004599314
905,2,2014-04-01,9237,1401,1,1,0,0,905,a,a,90,6,2014,0,,,,2014,4,14,"""Yes""",0.646535257
1024,1,2014-12-15,9590,999,1,1,0,0,1024,c,c,1990,1,2012,0,,,,2014,12,51,"""Yes""",0.581943175
239,3,2014-03-19,4761,452,1,1,0,0,239,d,c,610,,,0,,,,2014,3,12,"""Yes""",0.3246269
425,6,2014-05-17,2119,299,1,0,0,0,425,d,c,1460,,,0,,,,2014,5,20,"""No""",0.568232146
509,1,2014-02-03,11020,779,1,1,0,0,509,a,a,4740,7,2008,1,37,2009,"Jan,Apr,Jul,Oct",2014,2,6,"""Yes""",0.861377602
609,6,2014-05-24,2890,308,1,0,0,0,609,a,a,2070,9,2007,0,,,,2014,5,21,"""No""",0.189745517
783,2,2014-06-03,7723,734,1,1,0,0,783,d,c,15490,,,0,,,,2014,6,23,"""Yes""",0.780964294
858,3,2014-02-05,5242,439,1,1,0,0,858,a,a,3370,12,2008,1,40,2014,"Jan,Apr,Jul,Oct",2014,2,6,"""Yes""",0.951820359
574,1,2014-05-19,11473,818,1,1,0,0,574,d,a,4400,,,0,,,,2014,5,21,"""Yes""",0.764661185
465,2,2014-09-02,8652,629,1,1,0,1,465,d,c,10890,4,2005,0,,,,2014,9,36,"""Yes""",0.29553049
103,3,2014-01-29,3672,324,1,0,0,0,103,d,c,5210,5,2015,0,,,,2014,1,5,"""No""",0.002935399
165,5,2014-06-06,5434,543,1,1,0,0,165,a,a,3720,4,2005,1,13,2010,"Jan,Apr,Jul,Oct",2014,6,23,"""Yes""",0.62864829
865,2,2014-09-02,8541,670,1,1,0,0,865,d,c,2640,,,0,,,,2014,9,36,"""Yes""",0.457063514
556,3,2014-09-10,5422,737,1,0,0,0,556,d,c,1140,11,2014,0,,,,2014,9,37,"""No""",0.678469858
655,6,2014-01-25,8158,708,1,0,0,0,655,d,c,960,11,2012,1,5,2013,"Feb,May,Aug,Nov",2014,1,4,"""Yes""",0.909279675
737,3,2014-06-25,4794,746,1,0,0,0,737,a,a,100,5,2007,1,31,2013,"Jan,Apr,Jul,Oct",2014,6,26,"""Yes""",0.67873719
875,6,2014-01-25,3450,358,1,0,0,0,875,d,a,5070,11,2007,1,18,2015,"Feb,May,Aug,Nov",2014,1,4,"""Yes""",0.744832087
773,2,2014-04-29,5963,778,1,1,0,0,773,a,a,200,,,0,,,,2014,4,18,"""Yes""",0.643440321
593,1,2014-11-10,10309,1244,1,1,0,0,593,a,c,33060,3,2010,0,,,,2014,11,46,"""Yes""",0.111028637
735,1,2014-03-17,8928,788,1,1,0,0,735,d,c,1920,4,2005,0,,,,2014,3,12,"""Yes""",0.288293376
700,3,2014-10-29,3513,447,1,0,0,1,700,a,c,830,,,1,27,2013,"Jan,Apr,Jul,Oct",2014,10,44,"""Yes""",0.682602168
605,6,2014-06-07,6917,528,1,0,0,0,605,d,a,10310,4,2003,1,37,2009,"Jan,Apr,Jul,Oct",2014,6,23,"""Yes""",0.476016354
200,5,2014-03-14,7283,959,1,0,0,0,200,a,a,1650,10,2000,0,,,,2014,3,11,"""No""",0.594539908
504,3,2014-05-14,5654,887,1,0,0,0,504,c,c,820,,,0,,,,2014,5,20,"""No""",0.595571803
800,3,2014-04-30,9243,786,1,1,0,0,800,d,a,2020,7,2014,0,,,,2014,4,18,"""Yes""",0.527796515
237,3,2014-02-05,4346,545,1,1,0,1,237,a,a,1420,11,2007,0,,,,2014,2,6,"""Yes""",0.53988696
666,4,2014-12-11,5960,598,1,0,0,0,666,c,c,2700,,,1,9,2011,"Mar,Jun,Sept,Dec",2014,12,50,"""Yes""",0.891192142
758,2,2014-02-25,4319,657,1,0,0,0,758,a,c,19780,6,2008,0,,,,2014,2,9,"""No""",0.408621351
360,2,2014-06-24,5007,633,1,0,0,0,360,a,a,2040,6,2007,0,,,,2014,6,26,"""No""",0.830672325
663,4,2014-07-17,4923,721,1,1,0,0,663,a,c,7860,5,2005,0,,,,2014,7,29,"""Yes""",0.771295243
208,1,2014-07-07,2884,412,1,0,0,0,208,c,a,300,4,2006,0,,,,2014,7,28,"""No""",0.373524832
753,2,2014-07-01,9540,847,1,1,0,0,753,d,c,540,11,2012,1,35,2010,"Mar,Jun,Sept,Dec",2014,7,27,"""Yes""",0.804780829
377,2,2014-04-08,6609,864,1,0,0,0,377,a,c,100,6,2010,1,18,2010,"Feb,May,Aug,Nov",2014,4,15,"""Yes""",0.018965882
949,5,2014-06-27,4327,453,1,0,0,0,949,a,a,870,3,2006,0,,,,2014,6,26,"""No""",0.723048902
224,3,2014-12-31,5272,384,1,0,0,1,224,d,c,7930,,,1,1,2013,"Jan,Apr,Jul,Oct",2014,12,53,"""Yes""",0.340173969
277,1,2014-05-19,6887,557,1,1,0,0,277,d,c,7840,,,1,31,2009,"Feb,May,Aug,Nov",2014,5,21,"""Yes""",0.089484643
265,3,2014-04-23,3927,442,1,0,0,1,265,a,a,4580,,,1,14,2015,"Jan,Apr,Jul,Oct",2014,4,17,"""Yes""",0.111242218
701,1,2014-06-02,10050,914,1,1,0,0,701,d,a,1450,3,2012,1,14,2011,"Jan,Apr,Jul,Oct",2014,6,23,"""Yes""",0.833144282
292,2,2014-02-18,6937,844,1,1,0,0,292,a,a,1100,6,2009,0,,,,2014,2,8,"""Yes""",0.255867397
499,2,2014-11-18,4533,690,1,0,0,0,499,c,c,450,,,1,5,2013,"Feb,May,Aug,Nov",2014,11,47,"""Yes""",0.057960831
364,6,2014-11-08,3454,397,1,0,0,0,364,a,c,13620,,,1,10,2014,"Mar,Jun,Sept,Dec",2014,11,45,"""Yes""",0.713818483
187,2,2014-01-21,7132,899,1,1,0,0,187,a,c,19360,,,0,,,,2014,1,4,"""Yes""",0.538567318
161,2,2014-06-10,7060,794,1,0,0,1,161,a,c,2970,3,2005,0,,,,2014,6,24,"""No""",0.568444436
1003,2,2014-07-08,3464,399,1,0,0,1,1003,a,a,170,7,2013,1,27,2013,"Jan,Apr,Jul,Oct",2014,7,28,"""Yes""",0.234704721
88,4,2014-07-10,5142,598,1,0,0,0,88,a,a,10690,10,2005,0,,,,2014,7,28,"""No""",0.943543401
33,4,2014-06-05,8597,856,1,1,0,0,33,a,c,1320,5,2013,0,,,,2014,6,23,"""Yes""",0.370678473
783,4,2014-11-20,6572,656,1,0,0,0,783,d,c,15490,,,0,,,,2014,11,47,"""No""",0.107519829
89,2,2014-06-03,7343,711,1,1,0,0,89,a,a,2380,7,2004,1,40,2014,"Jan,Apr,Jul,Oct",2014,6,23,"""Yes""",0.22625864
115,1,2014-05-19,7154,537,1,1,0,0,115,d,c,5740,4,2007,1,40,2014,"Jan,Apr,Jul,Oct",2014,5,21,"""Yes""",0.982494149
240,4,2014-10-09,4993,470,1,1,0,0,240,a,a,1110,5,2009,0,,,,2014,10,41,"""Yes""",0.220128393
716,5,2014-02-28,5840,459,1,0,0,0,716,d,a,3200,1,2008,1,22,2011,"Jan,Apr,Jul,Oct",2014,2,9,"""Yes""",0.889558375
945,3,2014-01-08,4319,547,1,1,0,0,945,a,c,12480,3,2011,0,,,,2014,1,2,"""Yes""",0.160516826
159,6,2014-02-01,7592,710,1,0,0,0,159,d,a,8530,3,2013,0,,,,2014,2,5,"""No""",0.342830136
124,2,2014-06-24,4052,557,1,0,0,0,124,a,a,1410,4,2003,0,,,,2014,6,26,"""No""",0.786287371
731,4,2014-08-28,7610,821,1,0,0,0,731,a,a,15270,,,1,10,2014,"Jan,Apr,Jul,Oct",2014,8,35,"""Yes""",0.254214971
259,4,2014-01-23,12314,2464,1,1,0,0,259,b,b,210,,,0,,,,2014,1,4,"""Yes""",0.495451583
881,6,2014-01-25,2292,381,1,0,0,0,881,a,a,180,3,2008,1,31,2013,"Feb,May,Aug,Nov",2014,1,4,"""Yes""",0.462457583
318,4,2014-01-16,6224,625,1,0,0,0,318,d,c,32330,3,2014,0,,,,2014,1,3,"""No""",0.542327537
679,3,2014-11-05,11373,1204,1,1,0,0,679,a,a,4140,9,2012,0,,,,2014,11,45,"""Yes""",0.238289963
6,4,2014-09-04,5592,635,1,1,0,0,6,a,a,310,12,2013,0,,,,2014,9,36,"""Yes""",0.825902159
467,4,2014-02-06,15007,1801,1,1,0,0,467,a,c,20390,4,2008,0,,,,2014,2,6,"""Yes""",0.299423362
791,1,2014-06-02,12896,1214,1,1,0,0,791,a,a,5950,4,2007,0,,,,2014,6,23,"""Yes""",0.173393799
268,4,2014-02-27,3464,495,1,0,0,0,268,a,a,4520,2,2014,0,,,,2014,2,9,"""No""",0.559834792
750,5,2014-05-09,6381,496,1,1,0,0,750,d,a,8670,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",2014,5,19,"""Yes""",0.235632525
529,2,2014-01-07,9183,872,1,1,0,0,529,d,c,12920,9,2012,0,,,,2014,1,2,"""Yes""",0.285780592
76,3,2014-03-12,6336,801,1,0,0,0,76,d,c,19960,3,2006,0,,,,2014,3,11,"""No""",0.627884765
85,1,2014-06-30,9688,1224,1,1,0,0,85,b,a,1870,10,2011,0,,,,2014,6,27,"""Yes""",0.347792232
193,4,2014-07-31,6567,870,1,1,0,1,193,a,a,520,,,0,,,,2014,7,31,"""Yes""",0.109512062
835,4,2014-04-10,3729,549,1,0,0,0,835,a,a,2890,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2014,4,15,"""Yes""",0.519093672
253,1,2014-01-13,5317,730,1,0,0,0,253,a,c,250,,,1,5,2013,"Feb,May,Aug,Nov",2014,1,3,"""Yes""",0.381915859
286,5,2014-04-04,5707,522,1,1,0,0,286,a,a,1460,4,2015,0,,,,2014,4,14,"""Yes""",0.862518919
132,4,2014-01-09,6613,617,1,1,0,0,132,d,c,1040,,,1,27,2012,"Jan,Apr,Jul,Oct",2014,1,2,"""Yes""",0.132568918
33,6,2014-10-11,7385,795,1,0,0,0,33,a,c,1320,5,2013,0,,,,2014,10,41,"""No""",0.80839795
778,2,2014-05-20,6807,910,1,1,0,0,778,a,a,340,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",2014,5,21,"""Yes""",0.567957398
835,5,2014-05-02,8252,936,1,1,0,0,835,a,a,2890,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2014,5,18,"""Yes""",0.18913998
775,3,2014-02-12,7418,555,1,0,0,0,775,d,c,6970,12,2005,1,22,2011,"Jan,Apr,Jul,Oct",2014,2,7,"""Yes""",0.719500358
558,3,2014-05-07,3230,444,1,1,0,0,558,a,a,3000,2,2010,0,,,,2014,5,19,"""Yes""",0.236501627
517,1,2014-03-10,4474,592,1,0,0,0,517,a,c,22490,,,0,,,,2014,3,11,"""No""",0.580139706
975,3,2014-04-30,10898,1054,1,1,0,0,975,a,c,9630,,,1,14,2011,"Jan,Apr,Jul,Oct",2014,4,18,"""Yes""",0.92300201
1054,4,2014-01-09,5447,576,1,1,0,0,1054,a,c,13190,,,1,45,2013,"Feb,May,Aug,Nov",2014,1,2,"""Yes""",0.922444722
830,2,2014-10-28,5157,461,1,0,0,1,830,a,c,6320,,,1,5,2011,"Jan,Apr,Jul,Oct",2014,10,44,"""Yes""",0.950794759
435,5,2014-10-31,3531,473,1,0,0,0,435,a,a,910,,,0,,,,2014,10,44,"""No""",0.083802424
861,3,2014-10-08,3363,470,1,1,0,0,861,c,c,740,,,1,14,2013,"Mar,Jun,Sept,Dec",2014,10,41,"""Yes""",0.345151686
444,2,2014-09-30,12625,1324,1,1,0,0,444,c,a,1700,11,2009,0,,,,2014,9,40,"""Yes""",0.647769062
529,2,2014-12-23,14777,1372,1,0,0,1,529,d,c,12920,9,2012,0,,,,2014,12,52,"""No""",0.413015482
266,6,2014-08-16,1830,212,1,0,0,0,266,a,c,360,3,2014,1,9,2011,"Mar,Jun,Sept,Dec",2014,8,33,"""Yes""",0.115480847
541,1,2014-12-08,7368,984,1,0,0,0,541,a,c,650,7,1990,0,,,,2014,12,50,"""No""",0.678851957
931,5,2014-12-19,4527,461,1,1,0,0,931,a,c,1480,9,2011,1,1,2012,"Jan,Apr,Jul,Oct",2014,12,51,"""Yes""",0.656196605
341,1,2014-01-06,8220,990,1,1,0,1,341,a,a,190,9,2011,0,,,,2014,1,2,"""Yes""",0.949163232
159,3,2014-01-29,4982,532,1,0,0,0,159,d,a,8530,3,2013,0,,,,2014,1,5,"""No""",0.210853941
600,5,2014-11-21,6884,626,1,0,0,0,600,d,c,17340,6,2010,1,9,2011,"Feb,May,Aug,Nov",2014,11,47,"""Yes""",0.965444993
615,6,2014-05-31,8205,1063,1,0,0,0,615,d,a,730,8,2007,0,,,,2014,5,22,"""No""",0.669059492
1081,7,2014-05-11,5018,815,1,0,0,0,1081,b,a,400,3,2006,0,,,,2014,5,20,"""No""",0.095763544
763,1,2014-03-03,8400,710,1,1,0,0,763,d,c,32240,3,2010,0,,,,2014,3,10,"""Yes""",0.25868139
948,4,2014-03-06,6629,1673,1,1,0,0,948,b,b,1430,,,0,,,,2014,3,10,"""Yes""",0.335965275
932,4,2014-02-06,8670,855,1,1,0,0,932,a,a,15700,,,1,13,2010,"Jan,Apr,Jul,Oct",2014,2,6,"""Yes""",0.937751936
160,2,2014-09-02,7700,635,1,1,0,1,160,d,c,17110,11,2005,0,,,,2014,9,36,"""Yes""",0.644169882
156,2,2014-02-25,5174,635,1,0,0,0,156,a,a,2020,2,2011,1,14,2011,"Mar,Jun,Sept,Dec",2014,2,9,"""Yes""",0.411077255
465,2,2014-03-04,7398,582,1,1,0,0,465,d,c,10890,4,2005,0,,,,2014,3,10,"""Yes""",0.756292427
777,1,2014-12-22,7847,643,1,0,0,1,777,d,c,8250,10,2004,1,10,2013,"Mar,Jun,Sept,Dec",2014,12,52,"""Yes""",0.368354082
822,2,2014-04-15,12071,821,1,1,0,0,822,a,c,410,11,2010,1,48,2010,"Mar,Jun,Sept,Dec",2014,4,16,"""Yes""",0.501691427
67,3,2014-04-02,8914,912,1,1,0,0,67,a,c,410,2,2006,0,,,,2014,4,14,"""Yes""",0.580461851
416,6,2014-11-01,11066,1431,1,0,0,0,416,a,c,4650,6,2014,0,,,,2014,11,44,"""No""",0.691427131
121,2,2014-12-09,5161,563,1,0,0,0,121,a,a,3570,11,2009,1,36,2013,"Mar,Jun,Sept,Dec",2014,12,50,"""Yes""",0.223482937
168,6,2014-06-28,4613,448,1,0,0,0,168,a,a,12540,,,0,,,,2014,6,26,"""No""",0.143893685
123,3,2014-02-19,10229,1147,1,1,0,0,123,a,a,16760,9,2011,0,,,,2014,2,8,"""Yes""",0.419549104
664,6,2014-05-10,3642,510,1,0,0,0,664,d,c,1680,10,2005,0,,,,2014,5,19,"""No""",0.215838526
561,3,2014-06-18,8461,836,1,1,0,0,561,d,a,14300,,,0,,,,2014,6,25,"""Yes""",0.269122412
